Country,Product,Year,Month,Quantity,lag_1,lag_2,lag_3,rolling_mean_6,rolling_std_6
Italy,BrightBreeze Insect Repellent,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Insect Repellent,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Period Pain Relief,2021,1,1008.0,,,,,
Italy,BrightBreeze Period Pain Relief,2021,2,1061.0,1008.0,,,1008.0,
Italy,BrightBreeze Period Pain Relief,2021,3,1067.0,1061.0,1008.0,,1034.5,37.476659402887016
Italy,BrightBreeze Period Pain Relief,2021,4,1078.0,1067.0,1061.0,1008.0,1045.3333333333333,32.47049943153531
Italy,BrightBreeze Period Pain Relief,2021,5,1017.0,1078.0,1067.0,1061.0,1053.5,31.139471200819518
Italy,BrightBreeze Period Pain Relief,2021,6,1050.0,1017.0,1078.0,1067.0,1046.2,31.523007470734793
Italy,BrightBreeze Period Pain Relief,2021,7,1036.0,1050.0,1017.0,1078.0,1046.8333333333333,28.237681680100224
Italy,BrightBreeze Period Pain Relief,2021,8,1057.0,1036.0,1050.0,1017.0,1051.5,22.205855083738587
Italy,BrightBreeze Period Pain Relief,2021,9,1093.0,1057.0,1036.0,1050.0,1050.8333333333333,21.921830823785353
Italy,BrightBreeze Period Pain Relief,2021,10,1046.0,1093.0,1057.0,1036.0,1055.1666666666667,27.592873476074704
Italy,BrightBreeze Period Pain Relief,2021,11,1007.0,1046.0,1093.0,1057.0,1049.8333333333333,25.293609206016168
Italy,BrightBreeze Period Pain Relief,2021,12,1127.0,1007.0,1046.0,1093.0,1048.1666666666667,28.06718130961256
Italy,BrightBreeze Period Pain Relief,2022,1,1050.0,1127.0,1007.0,1046.0,1061.0,42.80654155616878
Italy,BrightBreeze Period Pain Relief,2022,2,1006.0,1050.0,1127.0,1007.0,1063.3333333333333,41.533921879190174
Italy,BrightBreeze Period Pain Relief,2022,3,1080.0,1006.0,1050.0,1127.0,1054.8333333333333,47.83060387102244
Italy,BrightBreeze Period Pain Relief,2022,4,1047.0,1080.0,1006.0,1050.0,1052.6666666666667,46.015939267461064
Italy,BrightBreeze Period Pain Relief,2022,5,950.0,1047.0,1080.0,1006.0,1052.8333333333333,45.98876674435471
Italy,BrightBreeze Period Pain Relief,2022,6,1123.0,950.0,1047.0,1080.0,1043.3333333333333,60.839680034223214
Italy,BrightBreeze Period Pain Relief,2022,7,1173.0,1123.0,950.0,1047.0,1042.6666666666667,59.75170848324469
Italy,BrightBreeze Period Pain Relief,2022,8,1061.0,1173.0,1123.0,950.0,1063.1666666666667,80.32786980037913
Italy,BrightBreeze Period Pain Relief,2022,9,1016.0,1061.0,1173.0,1123.0,1072.3333333333333,75.49216294865757
Italy,BrightBreeze Period Pain Relief,2022,10,1082.0,1016.0,1061.0,1173.0,1061.6666666666667,78.64773783565974
Italy,BrightBreeze Period Pain Relief,2022,11,1011.0,1082.0,1016.0,1061.0,1067.5,78.64032044695647
Italy,BrightBreeze Period Pain Relief,2022,12,1039.0,1011.0,1082.0,1016.0,1077.6666666666667,62.7492363831359
Italy,BrightBreeze Period Pain Relief,2023,1,1072.0,1039.0,1011.0,1082.0,1063.6666666666667,59.918833989545135
Italy,BrightBreeze Period Pain Relief,2023,2,1099.0,1072.0,1039.0,1011.0,1046.8333333333333,29.55277764723095
Italy,BrightBreeze Period Pain Relief,2023,3,1110.0,1099.0,1072.0,1039.0,1053.1666666666667,36.46048088913076
Italy,BrightBreeze Period Pain Relief,2023,4,1129.0,1110.0,1099.0,1072.0,1068.8333333333333,37.477548834824525
Italy,BrightBreeze Period Pain Relief,2023,5,1133.0,1129.0,1110.0,1099.0,1076.6666666666667,44.94737663831617
Italy,BrightBreeze Period Pain Relief,2023,6,1158.0,1133.0,1129.0,1110.0,1097.0,36.005555126951826
Italy,BrightBreeze Period Pain Relief,2023,7,1183.0,1158.0,1133.0,1129.0,1116.8333333333333,29.92936128063226
Italy,BrightBreeze Period Pain Relief,2023,8,1200.0,1183.0,1158.0,1133.0,1135.3333333333333,30.96234271928699
Italy,BrightBreeze Period Pain Relief,2023,9,1216.0,1200.0,1183.0,1158.0,1152.1666666666667,34.510384910437566
Italy,BrightBreeze Period Pain Relief,2023,10,1234.0,1216.0,1200.0,1183.0,1169.8333333333333,35.71787601001112
Italy,BrightBreeze Period Pain Relief,2023,11,1249.0,1234.0,1216.0,1200.0,1187.3333333333333,37.39340405294098
Italy,BrightBreeze Period Pain Relief,2023,12,1273.0,1249.0,1234.0,1216.0,1206.6666666666667,33.464408954387274
Italy,BrightBreeze Pet Odor Eliminator,2021,1,0.0,,,,,
Italy,BrightBreeze Pet Odor Eliminator,2021,2,0.0,0.0,,,0.0,
Italy,BrightBreeze Pet Odor Eliminator,2021,3,0.0,0.0,0.0,,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Pet Odor Eliminator,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,1,0.0,,,,,
Italy,BrightBreeze Whitening Booster,2021,2,0.0,0.0,,,0.0,
Italy,BrightBreeze Whitening Booster,2021,3,0.0,0.0,0.0,,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Whitening Booster,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,1,0.0,,,,,
Italy,BrightBreeze Window Cleaner,2021,2,0.0,0.0,,,0.0,
Italy,BrightBreeze Window Cleaner,2021,3,0.0,0.0,0.0,,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,BrightBreeze Window Cleaner,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Brightening Body Wash,2021,1,951.0,,,,,
Italy,Brightening Body Wash,2021,2,971.0,951.0,,,951.0,
Italy,Brightening Body Wash,2021,3,868.0,971.0,951.0,,961.0,14.142135623730951
Italy,Brightening Body Wash,2021,4,960.0,868.0,971.0,951.0,930.0,54.616847217685496
Italy,Brightening Body Wash,2021,5,950.0,960.0,868.0,971.0,937.5,47.049619197892206
Italy,Brightening Body Wash,2021,6,904.0,950.0,960.0,868.0,940.0,41.12784944535758
Italy,Brightening Body Wash,2021,7,932.0,904.0,950.0,960.0,934.0,39.61312913668901
Italy,Brightening Body Wash,2021,8,945.0,932.0,904.0,950.0,930.8333333333334,38.73198505972379
Italy,Brightening Body Wash,2021,9,862.0,945.0,932.0,904.0,926.5,34.57021839676459
Italy,Brightening Body Wash,2021,10,902.0,862.0,945.0,932.0,925.5,36.626493143624884
Italy,Brightening Body Wash,2021,11,933.0,902.0,862.0,945.0,915.8333333333334,33.19287072048255
Italy,Brightening Body Wash,2021,12,886.0,933.0,902.0,862.0,913.0,30.291913112248317
Italy,Brightening Body Wash,2022,1,839.0,886.0,933.0,902.0,910.0,32.193166976860184
Italy,Brightening Body Wash,2022,2,951.0,839.0,886.0,933.0,894.5,40.73696110413737
Italy,Brightening Body Wash,2022,3,945.0,951.0,839.0,886.0,895.5,42.269374256073405
Italy,Brightening Body Wash,2022,4,851.0,945.0,951.0,839.0,909.3333333333334,42.69270039089431
Italy,Brightening Body Wash,2022,5,935.0,851.0,945.0,951.0,900.8333333333334,49.04861533893355
Italy,Brightening Body Wash,2022,6,988.0,935.0,851.0,945.0,901.1666666666666,49.31700180127202
Italy,Brightening Body Wash,2022,7,907.0,988.0,935.0,851.0,918.1666666666666,59.55977389704116
Italy,Brightening Body Wash,2022,8,874.0,907.0,988.0,935.0,929.5,46.52633662776381
Italy,Brightening Body Wash,2022,9,1002.0,874.0,907.0,988.0,916.6666666666666,49.90657939256774
Italy,Brightening Body Wash,2022,10,936.0,1002.0,874.0,907.0,926.1666666666666,60.647890867421474
Italy,Brightening Body Wash,2022,11,1007.0,936.0,1002.0,874.0,940.3333333333334,48.23553323709258
Italy,Brightening Body Wash,2022,12,958.0,1007.0,936.0,1002.0,952.3333333333334,55.109587792567105
Italy,Brightening Body Wash,2023,1,1010.0,958.0,1007.0,936.0,947.3333333333334,52.52681854697334
Italy,Brightening Body Wash,2023,2,1030.0,1010.0,958.0,1007.0,964.5,53.53036521452093
Italy,Brightening Body Wash,2023,3,1061.0,1030.0,1010.0,958.0,990.5,35.697338836389264
Italy,Brightening Body Wash,2023,4,1076.0,1061.0,1030.0,1010.0,1000.3333333333334,46.107121648034465
Italy,Brightening Body Wash,2023,5,1101.0,1076.0,1061.0,1030.0,1023.6666666666666,42.30681584173692
Italy,Brightening Body Wash,2023,6,1113.0,1101.0,1076.0,1061.0,1039.3333333333333,51.340692113241346
Italy,Brightening Body Wash,2023,7,1143.0,1113.0,1101.0,1076.0,1065.1666666666667,39.967069778339365
Italy,Brightening Body Wash,2023,8,1165.0,1143.0,1113.0,1101.0,1087.3333333333333,40.13311184877962
Italy,Brightening Body Wash,2023,9,1187.0,1165.0,1143.0,1113.0,1109.8333333333333,39.39754645490831
Italy,Brightening Body Wash,2023,10,1209.0,1187.0,1165.0,1143.0,1130.8333333333333,41.67693206879151
Italy,Brightening Body Wash,2023,11,1230.0,1209.0,1187.0,1165.0,1153.0,42.04759208325725
Italy,Brightening Body Wash,2023,12,1250.0,1230.0,1209.0,1187.0,1174.5,43.10800389718823
Italy,BriteBite Toothbrush,2021,1,1163.0,,,,,
Italy,BriteBite Toothbrush,2021,2,1215.0,1163.0,,,1163.0,
Italy,BriteBite Toothbrush,2021,3,1176.0,1215.0,1163.0,,1189.0,36.76955262170047
Italy,BriteBite Toothbrush,2021,4,1165.0,1176.0,1215.0,1163.0,1184.6666666666667,27.061657993059736
Italy,BriteBite Toothbrush,2021,5,1107.0,1165.0,1176.0,1215.0,1179.75,24.18505047889434
Italy,BriteBite Toothbrush,2021,6,1212.0,1107.0,1165.0,1176.0,1165.2,38.69366873275266
Italy,BriteBite Toothbrush,2021,7,1181.0,1212.0,1107.0,1165.0,1173.0,39.53226530316724
Italy,BriteBite Toothbrush,2021,8,1187.0,1181.0,1212.0,1107.0,1176.0,39.30394382247157
Italy,BriteBite Toothbrush,2021,9,1162.0,1187.0,1181.0,1212.0,1171.3333333333333,35.1946965701747
Italy,BriteBite Toothbrush,2021,10,1149.0,1162.0,1187.0,1181.0,1169.0,35.28739151595086
Italy,BriteBite Toothbrush,2021,11,1083.0,1149.0,1162.0,1187.0,1166.3333333333333,36.24178067737107
Italy,BriteBite Toothbrush,2021,12,1201.0,1083.0,1149.0,1162.0,1162.3333333333333,44.48670213295953
Italy,BriteBite Toothbrush,2022,1,1057.0,1201.0,1083.0,1149.0,1160.5,42.19834119962535
Italy,BriteBite Toothbrush,2022,2,1283.0,1057.0,1201.0,1083.0,1139.8333333333333,57.67639609638131
Italy,BriteBite Toothbrush,2022,3,1087.0,1283.0,1057.0,1201.0,1155.8333333333333,81.69312496573176
Italy,BriteBite Toothbrush,2022,4,1135.0,1087.0,1283.0,1057.0,1143.3333333333333,86.17578933010518
Italy,BriteBite Toothbrush,2022,5,1072.0,1135.0,1087.0,1283.0,1141.0,86.18120444737359
Italy,BriteBite Toothbrush,2022,6,1093.0,1072.0,1135.0,1087.0,1139.1666666666667,87.76426759602494
Italy,BriteBite Toothbrush,2022,7,1096.0,1093.0,1072.0,1135.0,1121.1666666666667,83.51866058951548
Italy,BriteBite Toothbrush,2022,8,1138.0,1096.0,1093.0,1072.0,1127.6666666666667,78.91683386113941
Italy,BriteBite Toothbrush,2022,9,1200.0,1138.0,1096.0,1093.0,1103.5,26.88308018066442
Italy,BriteBite Toothbrush,2022,10,1072.0,1200.0,1138.0,1096.0,1122.3333333333333,45.88100551063252
Italy,BriteBite Toothbrush,2022,11,1089.0,1072.0,1200.0,1138.0,1111.8333333333333,49.47086684773873
Italy,BriteBite Toothbrush,2022,12,1111.0,1089.0,1072.0,1200.0,1114.6666666666667,47.16637220167239
Italy,BriteBite Toothbrush,2023,1,1111.0,1111.0,1089.0,1072.0,1117.6666666666667,46.07240678178961
Italy,BriteBite Toothbrush,2023,2,1122.0,1111.0,1111.0,1089.0,1120.1666666666667,45.05737083615391
Italy,BriteBite Toothbrush,2023,3,1129.0,1122.0,1111.0,1111.0,1117.5,44.25720280361183
Italy,BriteBite Toothbrush,2023,4,1147.0,1129.0,1122.0,1111.0,1105.6666666666667,21.351034323111683
Italy,BriteBite Toothbrush,2023,5,1162.0,1147.0,1129.0,1122.0,1118.1666666666667,19.57975144547782
Italy,BriteBite Toothbrush,2023,6,1174.0,1162.0,1147.0,1129.0,1130.3333333333333,20.49064827346102
Italy,BriteBite Toothbrush,2023,7,1185.0,1174.0,1162.0,1147.0,1140.8333333333333,24.3755341821814
Italy,BriteBite Toothbrush,2023,8,1198.0,1185.0,1174.0,1162.0,1153.1666666666667,24.97532115242357
Italy,BriteBite Toothbrush,2023,9,1210.0,1198.0,1185.0,1174.0,1165.8333333333333,25.277789987787692
Italy,BriteBite Toothbrush,2023,10,1225.0,1210.0,1198.0,1185.0,1179.3333333333333,23.217809256402795
Italy,BriteBite Toothbrush,2023,11,1239.0,1225.0,1210.0,1198.0,1192.3333333333333,23.329523498492318
Italy,BriteBite Toothbrush,2023,12,1251.0,1239.0,1225.0,1210.0,1205.1666666666667,24.45744603728502
Italy,Calming Creme Relaxant Bath,2021,1,0.0,,,,,
Italy,Calming Creme Relaxant Bath,2021,2,0.0,0.0,,,0.0,
Italy,Calming Creme Relaxant Bath,2021,3,0.0,0.0,0.0,,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Calming Creme Relaxant Bath,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
